image_id,width,height,source,x,y,w,h
2202_1023_7m,3872,640,bean,3203.7966101694915,482.6229508196721,40.768361581921,39.10581222056629
2202_1023_7m,3872,640,bean,3106.350282485876,485.4843517138599,41.762711864406356,41.01341281669153
2202_1023_7m,3872,640,bean,3163.0282485875705,477.8539493293591,25.853107344632917,41.967213114754145
2202_1023_7m,3872,640,bean,3141.1525423728813,476.90014903129656,26.84745762711873,38.152011922503675
2202_1023_7m,3872,640,bean,3002.937853107345,472.13114754098365,42.75706214689217,56.27421758569301
2202_1023_7m,3872,640,bean,2904.4971751412427,477.8539493293591,34.80225988700613,44.82861400894194
2202_1023_7m,3872,640,bean,2939.299435028249,482.6229508196721,31.819209039547786,39.10581222056629
2202_1023_7m,3872,640,bean,2819.9774011299432,480.7153502235469,53.69491525423746,43.87481371087938
2202_1023_7m,3872,640,bean,2788.1581920903955,488.3457526080477,40.768361581921,49.5976154992548
2202_1023_7m,3872,640,bean,2720.5423728813557,484.53055141579733,60.65536723163859,37.19821162444106
2202_1023_7m,3872,640,bean,2634.0338983050847,472.13114754098365,57.672316384180704,49.597615499254744
2202_1023_7m,3872,640,bean,2539.5706214689267,480.7153502235469,34.802259887005675,25.752608047690046
2202_1023_7m,3872,640,bean,2589.2881355932204,475.946348733234,40.768361581920544,37.198211624441115
2202_1023_7m,3872,640,bean,2479.909604519774,482.6229508196721,41.762711864407265,34.336810730253376
2202_1023_7m,3872,640,bean,2284.0225988700563,485.4843517138599,22.870056497175028,22.891207153502194
2202_1023_7m,3872,640,bean,2362.576271186441,472.13114754098365,36.7909604519773,40.059612518628796
2202_1023_7m,3872,640,bean,2395.3898305084745,470.2235469448584,47.728813559322134,49.59761549925486
2202_1023_7m,3872,640,bean,2141.830508474576,478.80774962742174,55.68361581920908,35.290611028315936
2202_1023_7m,3872,640,bean,2116.971751412429,487.39195230998513,23.864406779661294,29.567809239940345
2202_1023_7m,3872,640,bean,2075.2090395480227,470.2235469448584,49.71751412429376,40.05961251862891
2202_1023_7m,3872,640,bean,2047.3672316384182,474.03874813710877,30.82485875706243,45.7824143070045
2202_1023_7m,3872,640,bean,1992.677966101695,468.3159463487333,21.875706214689217,31.475409836065523
2202_1023_7m,3872,640,bean,1834.5762711864406,457.8241430700447,38.77966101694915,46.736214605067005
2202_1023_7m,3872,640,bean,1876.3389830508474,439.70193740685545,57.67231638418093,36.244411326378554
2202_1023_7m,3872,640,bean,1873.3559322033898,476.90014903129656,38.779661016949376,39.105812220566236
2202_1023_7m,3872,640,bean,1909.1525423728813,477.8539493293591,60.65536723163859,36.244411326378554
2202_1023_7m,3872,640,bean,1713.265536723164,461.6393442622951,23.86440677966084,54.36661698956772
2202_1023_7m,3872,640,bean,1670.5084745762713,457.8241430700447,36.7909604519773,41.96721311475409
2202_1023_7m,3872,640,bean,1589.9661016949153,473.0849478390462,30.824858757062202,19.076005961251838
2202_1023_7m,3872,640,bean,1527.322033898305,468.3159463487333,47.728813559322134,40.059612518628796
2202_1023_7m,3872,640,bean,1426.8926553672316,446.3785394932936,34.802259887005675,58.18181818181813
2202_1023_7m,3872,640,bean,1403.0282485875707,452.10134128166914,24.85875706214665,52.459016393442596
2202_1023_7m,3872,640,bean,1359.276836158192,460.6855439642325,40.768361581921,37.198211624441115
2202_1023_7m,3872,640,bean,1297.6271186440679,456.8703427719821,30.824858757062202,58.18181818181813
2202_1023_7m,3872,640,bean,1265.8079096045199,455.9165424739195,35.79661016949149,37.19821162444117
2202_1023_7m,3872,640,bean,1127.5932203389832,468.3159463487333,49.71751412429376,34.33681073025332
2202_1023_7m,3872,640,bean,1020.2033898305084,474.03874813710877,38.77966101694926,20.983606557377072
2202_1023_7m,3872,640,bean,1064.9491525423728,465.4545454545455,24.858757062147106,19.076005961251838
2202_1023_7m,3872,640,bean,945.6271186440678,462.5931445603577,39.77401129943496,41.96721311475403
2202_1023_7m,3872,640,bean,831.276836158192,450.19374068554396,44.74576271186436,56.27421758569301
2202_1023_7m,3872,640,bean,1.9887005649717515,447.33233979135616,13.920903954802261,40.05961251862897
2202_1023_7m,3872,640,bean,14.915254237288135,454.96274217585693,33.80790960451978,39.10581222056635
2202_1023_7m,3872,640,bean,43.75141242937853,449.23994038748134,38.77966101694915,47.69001490312968
2202_1023_7m,3872,640,bean,114.35028248587571,450.19374068554396,50.711864406779654,37.19821162444117
2202_1023_7m,3872,640,bean,112.36158192090396,474.99254843517133,46.73446327683614,39.10581222056635
2202_1023_7m,3872,640,bean,197.87570621468925,442.56333830104325,30.824858757062174,61.997019374068486
2202_1023_7m,3872,640,bean,222.73446327683615,443.5171385991058,40.76836158192094,47.69001490312968
2202_1023_7m,3872,640,bean,272.45197740112997,454.00894187779437,33.80790960451975,43.874813710879266
2202_1023_7m,3872,640,bean,311.2316384180791,448.2861400894188,36.790960451977355,53.41281669150527
2202_1023_7m,3872,640,bean,352.99435028248587,450.19374068554396,51.70621468926555,45.7824143070045
2202_1023_7m,3872,640,bean,428.56497175141243,457.8241430700447,24.85875706214688,26.706408345752607
2202_1023_7m,3872,640,bean,471.3220338983051,452.10134128166914,34.80225988700556,44.828614008941884
2202_1023_7m,3872,640,bean,528.0,457.8241430700447,65.62711864406776,48.64381520119224
2202_1023_7m,3872,640,bean,613.5141242937854,459.7317436661699,41.7627118644067,45.7824143070045
2202_1023_7m,3872,640,bean,645.3333333333333,452.10134128166914,32.81355932203394,42.921013412816706
2202_1023_7m,3872,640,bean,684.1129943502825,462.5931445603577,36.7909604519773,41.96721311475403
2202_1023_7m,3872,640,bean,714.9378531073446,462.5931445603577,63.63841807909603,31.47540983606558
2202_1024_7m,3872,640,bean,38.77966101694915,94.56716417910448,34.80225988700566,54.44776119402985
2202_1024_7m,3872,640,bean,75.57062146892656,108.8955223880597,40.7683615819209,29.61194029850745
2202_1024_7m,3872,640,bean,153.12994350282486,110.80597014925374,56.67796610169492,35.343283582089555
2202_1024_7m,3872,640,bean,217.76271186440678,130.86567164179104,15.909604519774007,16.238805970149258
2202_1024_7m,3872,640,bean,270.4632768361582,110.80597014925374,46.73446327683615,40.11940298507463
2202_1024_7m,3872,640,bean,505.12994350282486,128.955223880597,24.85875706214688,30.56716417910448
2202_1024_7m,3872,640,bean,540.9265536723163,110.80597014925374,61.64971751412429,55.402985074626855
2202_1024_7m,3872,640,bean,613.5141242937854,119.40298507462687,27.84180790960454,34.38805970149254
2202_1024_7m,3872,640,bean,637.3785310734463,114.62686567164178,53.694915254237344,40.11940298507463
2202_1024_7m,3872,640,bean,725.8757062146893,105.07462686567165,41.76271186440681,50.62686567164177
2202_1024_7m,3872,640,bean,774.5988700564972,127.04477611940298,34.802259887005675,41.07462686567165
2202_1024_7m,3872,640,bean,818.3502824858757,119.40298507462687,31.819209039548014,53.492537313432834
2202_1024_7m,3872,640,bean,881.9887005649717,120.35820895522389,35.79661016949149,41.07462686567163
2202_1024_7m,3872,640,bean,930.7118644067797,115.58208955223881,64.63276836158195,61.13432835820896
2202_1024_7m,3872,640,bean,1040.090395480226,124.17910447761194,17.898305084745743,20.059701492537314
2202_1024_7m,3872,640,bean,1161.4011299435028,125.13432835820895,29.83050847457639,33.432835820895534
2202_1024_7m,3872,640,bean,1187.2542372881355,128.0,44.74576271186447,39.1641791044776
2202_1024_7m,3872,640,bean,1261.8305084745764,127.04477611940298,29.830508474576163,36.29850746268657
2202_1024_7m,3872,640,bean,1303.593220338983,108.8955223880597,33.807909604519864,51.582089552238784
2202_1024_7m,3872,640,bean,1351.322033898305,128.955223880597,36.7909604519773,24.835820895522403
2202_1024_7m,3872,640,bean,1515.3898305084745,148.05970149253733,47.728813559322134,37.25373134328356
2202_1024_7m,3872,640,bean,1634.7118644067796,124.17910447761194,26.84745762711873,46.805970149253724
2202_1024_7m,3872,640,bean,1653.6045197740114,133.73134328358208,41.76271186440681,43.94029850746267
2202_1024_7m,3872,640,bean,1708.2937853107346,128.0,36.7909604519773,43.94029850746267
2202_1024_7m,3872,640,bean,1751.050847457627,138.50746268656715,41.76271186440704,37.25373134328359
2202_1024_7m,3872,640,bean,1842.5310734463278,128.955223880597,28.836158192090124,49.67164179104478
2202_1024_7m,3872,640,bean,1881.310734463277,121.31343283582089,30.824858757062202,66.86567164179104
2202_1024_7m,3872,640,bean,1945.9435028248588,148.05970149253733,38.77966101694915,32.477611940298516
2202_1024_7m,3872,640,bean,1985.717514124294,144.23880597014926,48.723163841807946,40.1194029850746
2202_1024_7m,3872,640,bean,2028.4745762711864,145.1940298507463,46.73446327683632,24.835820895522374
2202_1024_7m,3872,640,bean,2107.0282485875705,145.1940298507463,42.75706214689308,35.343283582089555
2202_1024_7m,3872,640,bean,2146.8022598870057,149.01492537313433,53.69491525423746,45.85074626865671
2202_1024_7m,3872,640,bean,2229.3333333333335,128.955223880597,37.78531073446311,62.089552238805965
2202_1024_7m,3872,640,bean,2347.6610169491523,130.86567164179104,42.75706214689308,35.343283582089555
2202_1024_7m,3872,640,bean,2411.299435028249,133.73134328358208,29.830508474576163,52.537313432835845
2202_1024_7m,3872,640,bean,2364.5649717514125,148.05970149253733,29.830508474576163,38.208955223880594
2202_1024_7m,3872,640,bean,2497.80790960452,141.37313432835822,36.7909604519773,43.94029850746267
2202_1024_7m,3872,640,bean,2531.6158192090397,150.92537313432837,36.790960451976844,30.567164179104452
2202_1024_7m,3872,640,bean,2576.361581920904,142.32835820895522,56.67796610169489,38.20895522388062
2202_1024_7m,3872,640,bean,2632.045197740113,148.05970149253733,45.74011299435051,28.656716417910445
2202_1024_7m,3872,640,bean,2697.6723163841807,148.05970149253733,47.728813559322134,38.208955223880594
2202_1024_7m,3872,640,bean,2784.1807909604518,146.1492537313433,22.870056497175028,34.38805970149255
2202_1024_7m,3872,640,bean,2803.0734463276835,149.97014925373134,34.802259887005675,33.43283582089555
2202_1024_7m,3872,640,bean,2857.762711864407,150.92537313432837,38.77966101694892,42.98507462686567
2202_1024_7m,3872,640,bean,2904.4971751412427,148.05970149253733,40.768361581921,37.25373134328356
2202_1024_7m,3872,640,bean,3029.785310734463,141.37313432835822,41.76271186440681,54.44776119402985
2202_1024_7m,3872,640,bean,3071.54802259887,136.59701492537314,30.82485875706243,48.716417910447745
2202_1024_7m,3872,640,bean,3105.35593220339,151.88059701492537,53.69491525423746,43.9402985074627
2202_1024_7m,3872,640,bean,3165.0169491525426,147.1044776119403,34.80225988700522,42.029850746268664
2202_1024_7m,3872,640,bean,3209.762711864407,147.1044776119403,33.807909604519864,54.44776119402985
2202_1024_7m,3872,640,bean,3233.6271186440677,153.7910447761194,30.82485875706243,42.029850746268664
2202_1024_7m,3872,640,bean,3281.35593220339,166.2089552238806,68.61016949152554,49.67164179104478
2202_1024_7m,3872,640,bean,3302.237288135593,138.50746268656715,42.75706214689308,46.80597014925374
2202_1024_7m,3872,640,bean,3349.9661016949153,135.6417910447761,47.728813559322134,65.91044776119404
2202_1024_7m,3872,640,bean,3412.6101694915255,166.2089552238806,70.59887005649716,35.343283582089555
2202_1024_7m,3872,640,bean,3490.169491525424,153.7910447761194,38.77966101694892,54.44776119402982
2202_1024_7m,3872,640,bean,3527.954802259887,159.52238805970148,20.881355932203405,17.19402985074629
2202_1024_7m,3872,640,bean,3569.7175141242938,166.2089552238806,33.807909604519864,25.791044776119406
2202_1024_7m,3872,640,bean,3625.401129943503,159.52238805970148,41.76271186440681,56.35820895522389
2202_1024_7m,3872,640,bean,3699.9774011299432,156.65671641791045,38.779661016949376,43.9402985074627
2202_1024_7m,3872,640,bean,3775.5480225988704,159.52238805970148,52.70056497175119,61.13432835820896
2202_1024_7m,3872,640,bean,3822.2824858757062,151.88059701492537,30.824858757061975,74.50746268656715
2202_1024_7m,3872,640,bean,3858.0790960451977,165.2537313432836,11.932203389830647,33.43283582089552
2202_1024_7m,3872,640,bean,3839.1864406779664,502.44776119402985,25.853107344632463,29.611940298507477
2202_1024_7m,3872,640,bean,3825.2655367231637,510.089552238806,28.836158192090352,43.940298507462614
2202_1024_7m,3872,640,bean,3792.45197740113,513.9104477611941,34.80225988700522,35.3432835820895
2202_1024_7m,3872,640,bean,3734.7796610169494,487.1641791044776,19.887005649717594,21.014925373134304
2202_1024_7m,3872,640,bean,3737.762711864407,508.17910447761193,38.77966101694892,32.47761194029846
2202_1024_7m,3872,640,bean,3629.3785310734465,506.26865671641787,32.8135593220336,34.38805970149252
2202_1024_7m,3872,640,bean,3585.627118644068,508.17910447761193,36.790960451976844,43.94029850746273
2202_1024_7m,3872,640,bean,3572.7005649717516,520.5970149253732,23.864406779660385,25.791044776119406
2202_1024_7m,3872,640,bean,3295.276836158192,495.7611940298507,38.779661016949376,40.11940298507466
2202_1024_7m,3872,640,bean,3367.8644067796613,497.67164179104475,27.84180790960454,35.34328358208961
2202_1024_7m,3872,640,bean,3403.661016949153,498.62686567164184,21.875706214688762,31.522388059701427
2202_1024_7m,3872,640,bean,3428.5197740112994,490.0298507462686,41.76271186440681,62.08955223880605
2202_1024_7m,3872,640,bean,3485.1977401129943,487.1641791044776,25.853107344632917,46.80597014925377
2202_1024_7m,3872,640,bean,3515.0282485875705,489.07462686567163,26.84745762711873,52.5373134328359
2202_1024_7m,3872,640,bean,3533.9209039548023,497.67164179104475,31.819209039547786,55.40298507462694
2202_1024_7m,3872,640,bean,3218.7118644067796,499.5820895522388,31.819209039547786,42.02985074626872
2202_1024_7m,3872,640,bean,3171.9774011299437,505.3134328358209,38.77966101694892,27.70149253731347
2202_1024_7m,3872,640,bean,3137.175141242938,501.4925373134329,27.84180790960454,31.522388059701484
2202_1024_7m,3872,640,bean,3107.3446327683614,490.0298507462686,32.81355932203405,47.7611940298508
2202_1024_7m,3872,640,bean,3073.5367231638415,491.94029850746267,31.81920903954824,49.67164179104486
2202_1024_7m,3872,640,bean,3036.7457627118647,497.67164179104475,34.80225988700522,47.7611940298508
2202_1024_7m,3872,640,bean,2993.9887005649716,497.67164179104475,24.858757062147106,37.25373134328356
2202_1024_7m,3872,640,bean,2944.271186440678,491.94029850746267,49.71751412429376,36.29850746268664
2202_1024_7m,3872,640,bean,2876.655367231638,497.67164179104475,44.7457627118647,25.791044776119406
2202_1024_7m,3872,640,bean,2816.994350282486,485.25373134328356,23.86440677966084,54.44776119402991
2202_1024_7m,3872,640,bean,2785.175141242938,490.9850746268657,33.807909604519864,46.80597014925371
2202_1024_7m,3872,640,bean,2734.4632768361585,490.0298507462686,35.79661016949149,27.70149253731347
2202_1024_7m,3872,640,bean,2652.926553672316,503.4029850746268,56.67796610169535,25.791044776119406
2202_1024_7m,3872,640,bean,2480.9039548022597,483.34328358208955,42.75706214689308,52.53731343283579
2202_1024_7m,3872,640,bean,2411.299435028249,481.43283582089555,28.836158192089897,54.447761194029795
2202_1024_7m,3872,640,bean,2441.129943502825,482.3880597014925,34.80225988700522,54.44776119402985
2202_1024_7m,3872,640,bean,2331.751412429379,470.92537313432837,29.83050847457571,21.970149253731336
2202_1024_7m,3872,640,bean,2294.960451977401,488.11940298507466,49.71751412429376,27.701492537313356
2202_1024_7m,3872,640,bean,2246.237288135593,478.56716417910445,38.779661016949376,45.850746268656735
2202_1024_7m,3872,640,bean,2195.5254237288136,472.8358208955224,36.7909604519773,57.31343283582089
2202_1024_7m,3872,640,bean,2159.728813559322,480.4776119402985,32.8135593220336,67.82089552238801
2202_1024_7m,3872,640,bean,2108.0225988700568,489.07462686567163,55.683615819208626,33.432835820895605
2202_1024_7m,3872,640,bean,1985.717514124294,474.74626865671644,32.813559322033825,61.134328358208904
2202_1024_7m,3872,640,bean,2017.5367231638418,490.0298507462686,58.66666666666674,33.43283582089555
2202_1024_7m,3872,640,bean,2071.231638418079,485.25373134328356,36.79096045197775,63.04477611940297
2202_1024_7m,3872,640,bean,1907.1638418079094,483.34328358208955,45.740112994350284,37.25373134328362
2202_1024_7m,3872,640,bean,1855.457627118644,479.5223880597015,52.70056497175142,39.164179104477626
2202_1024_7m,3872,640,bean,1821.6497175141242,493.85074626865674,17.898305084745743,19.104477611940297
2202_1024_7m,3872,640,bean,1665.5367231638418,481.43283582089555,26.84745762711873,48.71641791044772
2202_1024_7m,3872,640,bean,1613.8305084745762,485.25373134328356,49.717514124293984,29.611940298507534
2202_1024_7m,3872,640,bean,1556.1581920903955,470.92537313432837,28.836158192090352,62.08955223880599
2202_1024_7m,3872,640,bean,1449.7627118644068,475.70149253731347,38.77966101694915,42.02985074626861
2202_1024_7m,3872,640,bean,1522.3502824858758,489.07462686567163,39.77401129943496,26.74626865671638
2202_1024_7m,3872,640,bean,1483.5706214689267,485.25373134328356,30.824858757061975,30.567164179104452
2202_1024_7m,3872,640,bean,1327.457627118644,473.7910447761194,45.740112994350284,28.656716417910445
2202_1024_7m,3872,640,bean,1280.723163841808,491.94029850746267,32.813559322033825,40.11940298507466
2202_1024_7m,3872,640,bean,961.5367231638418,469.9701492537314,43.75141242937855,49.671641791044635
2202_1024_7m,3872,640,bean,1000.316384180791,480.4776119402985,72.5875706214689,33.43283582089555
2202_1024_7m,3872,640,bean,1080.8587570621469,478.56716417910445,28.836158192090352,43.940298507462785
2202_1024_7m,3872,640,bean,1117.6497175141242,483.34328358208955,27.841807909604768,24.835820895522374
2202_1024_7m,3872,640,bean,1146.4858757062148,469.9701492537314,45.740112994350284,40.1194029850746
2202_1024_7m,3872,640,bean,1212.1129943502826,472.8358208955224,36.7909604519773,45.850746268656735
2202_1024_7m,3872,640,bean,1249.8983050847457,479.5223880597015,39.77401129943496,47.761194029850685
2202_1024_7m,3872,640,bean,881.9887005649717,458.5074626865671,30.824858757062202,59.223880597014954
2202_1024_7m,3872,640,bean,831.276836158192,465.1940298507463,41.76271186440681,47.76119402985074
2202_1024_7m,3872,640,bean,803.4350282485876,460.4179104477612,34.80225988700556,53.49253731343288
2202_1024_7m,3872,640,bean,774.5988700564972,446.089552238806,36.79096045197741,43.940298507462614
2202_1024_7m,3872,640,bean,711.954802259887,469.0149253731343,34.802259887005675,49.671641791044806
2202_1024_7m,3872,640,bean,675.1638418079096,469.9701492537314,33.80790960451975,56.35820895522386
2202_1024_7m,3872,640,bean,590.6440677966102,453.73134328358213,45.74011299435017,56.35820895522386
2202_1024_7m,3872,640,bean,528.0,455.6417910447761,34.802259887005675,51.58208955223887
2202_1024_7m,3872,640,bean,376.8587570621469,445.1343283582089,51.70621468926555,57.31343283582095
2202_1025_7m,3872,640,bean,23.864406779661017,125.13432835820895,45.74011299435028,31.5223880597015
2202_1025_7m,3872,640,bean,119.32203389830508,108.8955223880597,22.870056497175142,46.80597014925371
2202_1025_7m,3872,640,bean,287.36723163841805,117.49253731343285,53.694915254237344,37.25373134328356
2202_1025_7m,3872,640,bean,371.88700564971754,119.40298507462687,26.847457627118615,21.97014925373135
2202_1025_7m,3872,640,bean,429.5593220338983,105.07462686567165,40.76836158192094,56.35820895522387
2202_1025_7m,3872,640,bean,478.28248587570624,106.02985074626865,28.836158192090352,62.08955223880598
2202_1025_7m,3872,640,bean,568.7683615819209,128.0,23.864406779661067,25.791044776119406
2202_1025_7m,3872,640,bean,530.9830508474577,119.40298507462687,27.841807909604427,43.940298507462686
2202_1025_7m,3872,640,bean,640.361581920904,130.86567164179104,32.81355932203394,27.70149253731344
2202_1025_7m,3872,640,bean,691.0734463276837,128.0,31.8192090395479,40.11940298507463
2202_1025_7m,3872,640,bean,753.7175141242938,135.6417910447761,28.836158192090352,27.70149253731344
2202_1025_7m,3872,640,bean,821.3333333333334,133.73134328358208,48.723163841807946,37.25373134328359
2202_1025_7m,3872,640,bean,924.7457627118644,121.31343283582089,36.79096045197741,42.029850746268664
2202_1025_7m,3872,640,bean,997.3333333333333,128.955223880597,79.54802259887015,39.164179104477626
2202_1025_7m,3872,640,bean,1098.7570621468926,149.97014925373134,30.824858757062202,35.343283582089555
2202_1025_7m,3872,640,bean,1246.915254237288,135.6417910447761,47.728813559322134,37.25373134328359
2202_1025_7m,3872,640,bean,1175.322033898305,149.97014925373134,27.84180790960454,25.791044776119406
2202_1025_7m,3872,640,bean,1305.5819209039548,146.1492537313433,64.63276836158184,37.25373134328359
2202_1025_7m,3872,640,bean,1445.785310734463,133.73134328358208,32.81355932203405,29.611940298507477
2202_1025_7m,3872,640,bean,1486.5536723163843,146.1492537313433,47.72881355932191,35.343283582089526
2202_1025_7m,3872,640,bean,1543.231638418079,140.4179104477612,56.67796610169489,36.29850746268659
2202_1025_7m,3872,640,bean,1607.864406779661,149.01492537313433,64.63276836158207,31.522388059701512
2202_1025_7m,3872,640,bean,1665.5367231638418,140.4179104477612,57.67231638418093,45.850746268656735
2202_1025_7m,3872,640,bean,1784.8587570621469,149.97014925373134,30.824858757062202,36.29850746268659
2202_1025_7m,3872,640,bean,1829.6045197740114,137.55223880597015,25.85310734463269,33.43283582089552
2202_1025_7m,3872,640,bean,1895.2316384180792,136.59701492537314,28.836158192090124,39.1641791044776
2202_1025_7m,3872,640,bean,1934.0112994350284,138.50746268656715,32.813559322033825,50.62686567164181
2202_1025_7m,3872,640,bean,1975.7740112994347,128.955223880597,30.824858757062202,49.67164179104478
2202_1025_7m,3872,640,bean,2018.5310734463278,155.7014925373134,28.836158192090352,29.611940298507477
2202_1025_7m,3872,640,bean,2075.2090395480227,147.1044776119403,39.77401129943473,32.477611940298516
2202_1025_7m,3872,640,bean,2114.9830508474574,135.6417910447761,36.79096045197775,42.029850746268636
2202_1025_7m,3872,640,bean,2152.7683615819205,146.1492537313433,29.830508474576618,27.701492537313413
2202_1025_7m,3872,640,bean,2182.598870056497,151.88059701492537,32.81355932203405,22.92537313432834
2202_1025_7m,3872,640,bean,2237.2881355932204,143.28358208955225,23.86440677966084,45.85074626865671
2202_1025_7m,3872,640,bean,2293.966101694915,135.6417910447761,40.768361581921454,45.85074626865671
2202_1025_7m,3872,640,bean,2384.45197740113,143.28358208955225,36.7909604519773,49.67164179104478
2202_1025_7m,3872,640,bean,2443.1186440677966,148.05970149253733,25.853107344632917,47.76119402985074
2202_1025_7m,3872,640,bean,2504.768361581921,141.37313432835822,23.86440677966084,45.850746268656735
2202_1025_7m,3872,640,bean,2554.4858757062148,149.97014925373134,26.847457627118274,47.76119402985077
2202_1025_7m,3872,640,bean,2635.0282485875705,153.7910447761194,41.76271186440681,31.522388059701484
2202_1025_7m,3872,640,bean,2689.7175141242938,161.43283582089552,39.77401129943519,23.88059701492537
2202_1025_7m,3872,640,bean,2746.3954802259886,166.2089552238806,28.836158192090352,26.74626865671644
2202_1025_7m,3872,640,bean,2856.768361581921,160.4776119402985,50.71186440677957,49.671641791044806
2202_1025_7m,3872,640,bean,2960.180790960452,161.43283582089552,33.80790960451941,31.522388059701512
2202_1025_7m,3872,640,bean,2997.9661016949153,147.1044776119403,36.79096045197775,49.67164179104478
2202_1025_7m,3872,640,bean,3108.3389830508477,173.8507462686567,30.824858757061975,27.70149253731344
2202_1025_7m,3872,640,bean,2913.446327683616,157.61194029850745,29.830508474576163,22.925373134328396
2202_1025_7m,3872,640,bean,3191.864406779661,166.2089552238806,33.807909604519864,43.9402985074627
2202_1025_7m,3872,640,bean,3292.2937853107346,159.52238805970148,55.683615819208626,41.07462686567166
2202_1025_7m,3872,640,bean,3373.830508474576,155.7014925373134,15.909604519773893,37.25373134328362
2202_1025_7m,3872,640,bean,3396.700564971751,155.7014925373134,62.644067796610216,40.11940298507466
2202_1025_7m,3872,640,bean,3414.598870056497,181.49253731343282,35.79661016949149,26.74626865671641
2202_1025_7m,3872,640,bean,3492.1581920903955,165.2537313432836,36.7909604519773,43.94029850746267
2202_1025_7m,3872,640,bean,3585.627118644068,152.83582089552237,39.77401129943473,58.26865671641792
2202_1025_7m,3872,640,bean,3622.418079096045,143.28358208955225,38.779661016949376,46.80597014925374
2202_1025_7m,3872,640,bean,3670.1468926553675,173.8507462686567,37.78531073446311,33.43283582089555
2202_1025_7m,3872,640,bean,3735.774011299435,150.92537313432837,40.768361581920544,35.343283582089555
2202_1025_7m,3872,640,bean,3677.107344632768,519.641791044776,23.864406779661294,36.29850746268664
2202_1025_7m,3872,640,bean,3537.8983050847455,508.17910447761193,30.82485875706243,37.25373134328362
2202_1025_7m,3872,640,bean,3502.101694915254,507.22388059701495,45.74011299435051,47.761194029850685
2202_1025_7m,3872,640,bean,3276.3841807909603,499.5820895522388,23.864406779661294,28.656716417910502
2202_1025_7m,3872,640,bean,3302.237288135593,510.089552238806,23.864406779661294,27.701492537313413
2202_1025_7m,3872,640,bean,3351.954802259887,505.3134328358209,38.779661016949376,40.11940298507466
2202_1025_7m,3872,640,bean,3395.706214689266,512.955223880597,32.8135593220336,22.92537313432831
2202_1025_7m,3872,640,bean,3445.423728813559,512.0,34.80225988700613,36.29850746268653
2202_1025_7m,3872,640,bean,3184.9039548022597,507.22388059701495,28.836158192090807,30.567164179104452
2202_1025_7m,3872,640,bean,3136.180790960452,499.5820895522388,25.853107344632463,21.01492537313436
2202_1025_7m,3872,640,bean,3092.4293785310733,514.8656716417911,49.71751412429421,37.25373134328356
2202_1025_7m,3872,640,bean,3008.90395480226,498.62686567164184,38.77966101694847,45.85074626865668
2202_1025_7m,3872,640,bean,2968.1355932203387,501.4925373134329,33.807909604519864,42.02985074626861
2202_1025_7m,3872,640,bean,2858.7570621468926,493.85074626865674,32.8135593220336,43.94029850746267
2202_1025_7m,3872,640,bean,2817.9887005649716,489.07462686567163,46.73446327683632,49.671641791044806
2202_1025_7m,3872,640,bean,2748.3841807909603,491.94029850746267,54.68926553672327,34.38805970149258
2202_1025_7m,3872,640,bean,2713.581920903955,493.85074626865674,32.8135593220336,56.35820895522386
2202_1025_7m,3872,640,bean,2678.779661016949,498.62686567164184,26.84745762711873,23.8805970149254
2202_1025_7m,3872,640,bean,2640.0,481.43283582089555,28.836158192090352,62.089552238805936
2202_1025_7m,3872,640,bean,2583.322033898305,501.4925373134329,37.78531073446311,31.522388059701484
2202_1025_7m,3872,640,bean,2536.5875706214692,493.85074626865674,41.762711864406356,46.80597014925365
2202_1025_7m,3872,640,bean,2430.19209039548,500.5373134328358,30.824858757061975,49.671641791044806
2202_1025_7m,3872,640,bean,2280.045197740113,491.94029850746267,30.824858757061975,58.26865671641792
2202_1025_7m,3872,640,bean,2330.7570621468926,495.7611940298507,30.824858757061975,54.44776119402991
2202_1025_7m,3872,640,bean,2365.5593220338983,506.26865671641787,32.81355932203405,31.52238805970154
2202_1025_7m,3872,640,bean,2392.406779661017,502.44776119402985,30.824858757061975,40.1194029850746
2202_1025_7m,3872,640,bean,2150.779661016949,510.089552238806,39.77401129943519,37.253731343283505
2202_1025_7m,3872,640,bean,2074.214689265537,491.94029850746267,41.76271186440681,38.208955223880594
2202_1025_7m,3872,640,bean,1969.8079096045199,490.0298507462686,34.80225988700545,35.34328358208961
2202_1025_7m,3872,640,bean,1998.6440677966104,497.67164179104475,46.73446327683564,35.34328358208961
2202_1025_7m,3872,640,bean,1901.1977401129943,483.34328358208955,49.71751412429376,47.76119402985074
2202_1025_7m,3872,640,bean,1824.6327683615818,489.07462686567163,29.83050847457639,31.52238805970154
2202_1025_7m,3872,640,bean,1879.322033898305,491.94029850746267,17.898305084745743,19.104477611940297
2202_1025_7m,3872,640,bean,1749.0621468926554,485.25373134328356,38.77966101694915,47.7611940298508
2202_1025_7m,3872,640,bean,1695.3672316384182,485.25373134328356,26.84745762711873,37.253731343283675
2202_1025_7m,3872,640,bean,1578.0338983050847,480.4776119402985,21.875706214689217,37.25373134328356
2202_1025_7m,3872,640,bean,1612.8361581920904,485.25373134328356,30.824858757062202,54.44776119402991
2202_1025_7m,3872,640,bean,1636.7005649717514,467.1044776119403,43.75141242937843,54.447761194029795
2202_1025_7m,3872,640,bean,1519.3672316384182,476.65671641791045,42.75706214689262,43.94029850746273
