filename,file_size,file_attributes,region_count,region_id,region_shape_attributes,region_attributes
2201_1022_7m.png,5152359,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",143,14,"{""name"":""rect"",""x"":785,""y"":125,""width"":21,""height"":39}","{""bean_1"":{""1_plant"":true}}"
2201_1022_7m.png,5152359,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",143,15,"{""name"":""rect"",""x"":813,""y"":131,""width"":31,""height"":40}","{""bean_1"":{""1_plant"":true}}"
2201_1022_7m.png,5152359,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",143,16,"{""name"":""rect"",""x"":870,""y"":121,""width"":37,""height"":45}","{""bean_1"":{""1_plant"":true}}"
2201_1022_7m.png,5152359,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",143,17,"{""name"":""rect"",""x"":906,""y"":116,""width"":25,""height"":52}","{""bean_1"":{""1_plant"":true}}"
2201_1022_7m.png,5152359,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",143,18,"{""name"":""rect"",""x"":982,""y"":132,""width"":37,""height"":32}","{""bean_1"":{""1_plant"":true}}"
2201_1022_7m.png,5152359,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",143,19,"{""name"":""rect"",""x"":1028,""y"":129,""width"":24,""height"":24}","{""bean_1"":{""1_plant"":true}}"
2201_1022_7m.png,5152359,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",143,20,"{""name"":""rect"",""x"":1081,""y"":134,""width"":26,""height"":22}","{""bean_1"":{""1_plant"":true}}"
2201_1022_7m.png,5152359,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",143,21,"{""name"":""rect"",""x"":1121,""y"":135,""width"":23,""height"":25}","{""bean_1"":{""1_plant"":true}}"
2201_1022_7m.png,5152359,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",143,22,"{""name"":""rect"",""x"":1155,""y"":139,""width"":27,""height"":26}","{""bean_1"":{""1_plant"":true}}"
2201_1022_7m.png,5152359,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",143,23,"{""name"":""rect"",""x"":1176,""y"":125,""width"":35,""height"":36}","{""bean_1"":{""1_plant"":true}}"
2201_1022_7m.png,5152359,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",143,24,"{""name"":""rect"",""x"":1254,""y"":123,""width"":24,""height"":45}","{""bean_1"":{""1_plant"":true}}"
2201_1022_7m.png,5152359,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",143,25,"{""name"":""rect"",""x"":1348,""y"":134,""width"":23,""height"":52}","{""bean_1"":{""1_plant"":true}}"
2201_1022_7m.png,5152359,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",143,26,"{""name"":""rect"",""x"":1382,""y"":141,""width"":13,""height"":16}","{""bean_1"":{""1_plant"":true}}"
2201_1022_7m.png,5152359,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",143,27,"{""name"":""rect"",""x"":1422,""y"":120,""width"":49,""height"":45}","{""bean_1"":{""1_plant"":true}}"
2201_1022_7m.png,5152359,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",143,28,"{""name"":""rect"",""x"":1493,""y"":132,""width"":44,""height"":44}","{""bean_1"":{""1_plant"":true}}"
2201_1022_7m.png,5152359,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",143,29,"{""name"":""rect"",""x"":1556,""y"":149,""width"":27,""height"":22}","{""bean_1"":{""1_plant"":true}}"
2201_1022_7m.png,5152359,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",143,30,"{""name"":""rect"",""x"":1594,""y"":139,""width"":57,""height"":32}","{""bean_1"":{""1_plant"":true}}"
2201_1022_7m.png,5152359,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",143,31,"{""name"":""rect"",""x"":1675,""y"":123,""width"":40,""height"":37}","{""bean_1"":{""1_plant"":true}}"
2201_1022_7m.png,5152359,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",143,32,"{""name"":""rect"",""x"":1707,""y"":131,""width"":29,""height"":32}","{""bean_1"":{""1_plant"":true}}"
2201_1022_7m.png,5152359,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",143,33,"{""name"":""rect"",""x"":1750,""y"":137,""width"":22,""height"":23}","{""bean_1"":{""1_plant"":true}}"
2201_1022_7m.png,5152359,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",143,34,"{""name"":""rect"",""x"":1782,""y"":133,""width"":48,""height"":37}","{""bean_1"":{""1_plant"":true}}"
2201_1022_7m.png,5152359,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",143,35,"{""name"":""rect"",""x"":1813,""y"":121,""width"":28,""height"":44}","{""bean_1"":{""1_plant"":true}}"
2201_1022_7m.png,5152359,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",143,36,"{""name"":""rect"",""x"":1848,""y"":145,""width"":31,""height"":27}","{""bean_1"":{""1_plant"":true}}"
2201_1022_7m.png,5152359,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",143,37,"{""name"":""rect"",""x"":1886,""y"":145,""width"":28,""height"":42}","{""bean_1"":{""1_plant"":true}}"
2201_1022_7m.png,5152359,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",143,38,"{""name"":""rect"",""x"":1904,""y"":138,""width"":25,""height"":34}","{""bean_1"":{""1_plant"":true}}"
2201_1022_7m.png,5152359,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",143,39,"{""name"":""rect"",""x"":1940,""y"":136,""width"":56,""height"":45}","{""bean_1"":{""1_plant"":true}}"
2201_1022_7m.png,5152359,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",143,40,"{""name"":""rect"",""x"":2028,""y"":153,""width"":37,""height"":24}","{""bean_1"":{""1_plant"":true}}"
2201_1022_7m.png,5152359,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",143,41,"{""name"":""rect"",""x"":2060,""y"":119,""width"":25,""height"":48}","{""bean_1"":{""1_plant"":true}}"
2201_1022_7m.png,5152359,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",143,42,"{""name"":""rect"",""x"":2088,""y"":123,""width"":43,""height"":34}","{""bean_1"":{""1_plant"":true}}"
2201_1022_7m.png,5152359,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",143,43,"{""name"":""rect"",""x"":2164,""y"":137,""width"":44,""height"":33}","{""bean_1"":{""1_plant"":true}}"
2201_1022_7m.png,5152359,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",143,44,"{""name"":""rect"",""x"":2218,""y"":146,""width"":40,""height"":24}","{""bean_1"":{""1_plant"":true}}"
2201_1022_7m.png,5152359,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",143,45,"{""name"":""rect"",""x"":2330,""y"":128,""width"":27,""height"":36}","{""bean_1"":{""1_plant"":true}}"
2201_1022_7m.png,5152359,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",143,46,"{""name"":""rect"",""x"":2373,""y"":141,""width"":28,""height"":28}","{""bean_1"":{""1_plant"":true}}"
2201_1022_7m.png,5152359,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",143,47,"{""name"":""rect"",""x"":2414,""y"":149,""width"":28,""height"":47}","{""bean_1"":{""1_plant"":true}}"
2201_1022_7m.png,5152359,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",143,48,"{""name"":""rect"",""x"":2427,""y"":129,""width"":55,""height"":30}","{""bean_1"":{""1_plant"":true}}"
2201_1022_7m.png,5152359,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",143,49,"{""name"":""rect"",""x"":2530,""y"":152,""width"":14,""height"":20}","{""bean_1"":{""1_plant"":true}}"
2201_1022_7m.png,5152359,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",143,50,"{""name"":""rect"",""x"":2577,""y"":159,""width"":27,""height"":24}","{""bean_1"":{""1_plant"":true}}"
2201_1022_7m.png,5152359,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",143,51,"{""name"":""rect"",""x"":2628,""y"":138,""width"":19,""height"":42}","{""bean_1"":{""1_plant"":true}}"
2201_1022_7m.png,5152359,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",143,52,"{""name"":""rect"",""x"":2733,""y"":108,""width"":24,""height"":56}","{""bean_1"":{""1_plant"":true}}"
2201_1022_7m.png,5152359,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",143,53,"{""name"":""rect"",""x"":2757,""y"":140,""width"":41,""height"":40}","{""bean_1"":{""1_plant"":true}}"
2201_1022_7m.png,5152359,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",143,54,"{""name"":""rect"",""x"":2821,""y"":134,""width"":30,""height"":52}","{""bean_1"":{""1_plant"":true}}"
2201_1022_7m.png,5152359,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",143,55,"{""name"":""rect"",""x"":2846,""y"":137,""width"":22,""height"":36}","{""bean_1"":{""1_plant"":true}}"
2201_1022_7m.png,5152359,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",143,56,"{""name"":""rect"",""x"":2901,""y"":142,""width"":36,""height"":43}","{""bean_1"":{""1_plant"":true}}"
2201_1022_7m.png,5152359,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",143,57,"{""name"":""rect"",""x"":2973,""y"":114,""width"":40,""height"":62}","{""bean_1"":{""1_plant"":true}}"
2201_1022_7m.png,5152359,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",143,58,"{""name"":""rect"",""x"":3026,""y"":158,""width"":26,""height"":24}","{""bean_1"":{""1_plant"":true}}"
2201_1022_7m.png,5152359,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",143,59,"{""name"":""rect"",""x"":3111,""y"":144,""width"":50,""height"":34}","{""bean_1"":{""1_plant"":true}}"
2201_1022_7m.png,5152359,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",143,60,"{""name"":""rect"",""x"":3178,""y"":140,""width"":27,""height"":40}","{""bean_1"":{""1_plant"":true}}"
2201_1022_7m.png,5152359,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",143,61,"{""name"":""rect"",""x"":3202,""y"":137,""width"":42,""height"":36}","{""bean_1"":{""1_plant"":true}}"
2201_1022_7m.png,5152359,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",143,62,"{""name"":""rect"",""x"":3312,""y"":157,""width"":35,""height"":44}","{""bean_1"":{""1_plant"":true}}"
2201_1022_7m.png,5152359,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",143,63,"{""name"":""rect"",""x"":3413,""y"":142,""width"":41,""height"":33}","{""bean_1"":{""1_plant"":true}}"
2201_1022_7m.png,5152359,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",143,64,"{""name"":""rect"",""x"":3358,""y"":135,""width"":14,""height"":33}","{""bean_1"":{""1_plant"":true}}"
2201_1022_7m.png,5152359,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",143,65,"{""name"":""rect"",""x"":3372,""y"":136,""width"":26,""height"":42}","{""bean_1"":{""1_plant"":true}}"
2201_1022_7m.png,5152359,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",143,66,"{""name"":""rect"",""x"":3459,""y"":129,""width"":23,""height"":33}","{""bean_1"":{""1_plant"":true}}"
2201_1022_7m.png,5152359,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",143,67,"{""name"":""rect"",""x"":3491,""y"":134,""width"":23,""height"":40}","{""bean_1"":{""1_plant"":true}}"
2201_1022_7m.png,5152359,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",143,68,"{""name"":""rect"",""x"":3719,""y"":149,""width"":35,""height"":33}","{""bean_1"":{""1_plant"":true}}"
2201_1022_7m.png,5152359,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",143,69,"{""name"":""rect"",""x"":3756,""y"":134,""width"":64,""height"":61}","{""bean_1"":{""1_plant"":true}}"
2201_1022_7m.png,5152359,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",143,70,"{""name"":""rect"",""x"":3834,""y"":138,""width"":47,""height"":50}","{""bean_1"":{""1_plant"":true}}"
2201_1022_7m.png,5152359,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",143,71,"{""name"":""rect"",""x"":3797,""y"":512,""width"":43,""height"":31}","{""bean_1"":{""1_plant"":true}}"
2201_1022_7m.png,5152359,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",143,72,"{""name"":""rect"",""x"":3802,""y"":547,""width"":24,""height"":24}","{""bean_1"":{""1_plant"":true}}"
2201_1022_7m.png,5152359,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",143,73,"{""name"":""rect"",""x"":3746,""y"":510,""width"":33,""height"":57}","{""bean_1"":{""1_plant"":true}}"
2201_1022_7m.png,5152359,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",143,74,"{""name"":""rect"",""x"":3625,""y"":531,""width"":50,""height"":33}","{""bean_1"":{""1_plant"":true}}"
2201_1022_7m.png,5152359,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",143,75,"{""name"":""rect"",""x"":3594,""y"":510,""width"":33,""height"":33}","{""bean_1"":{""1_plant"":true}}"
2201_1022_7m.png,5152359,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",143,76,"{""name"":""rect"",""x"":3538,""y"":530,""width"":33,""height"":27}","{""bean_1"":{""1_plant"":true}}"
2201_1022_7m.png,5152359,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",143,77,"{""name"":""rect"",""x"":3555,""y"":498,""width"":42,""height"":37}","{""bean_1"":{""1_plant"":true}}"
2201_1022_7m.png,5152359,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",143,78,"{""name"":""rect"",""x"":3500,""y"":509,""width"":39,""height"":26}","{""bean_1"":{""1_plant"":true}}"
2201_1022_7m.png,5152359,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",143,79,"{""name"":""rect"",""x"":3447,""y"":505,""width"":31,""height"":38}","{""bean_1"":{""1_plant"":true}}"
2201_1022_7m.png,5152359,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",143,80,"{""name"":""rect"",""x"":3405,""y"":498,""width"":44,""height"":32}","{""bean_1"":{""1_plant"":true}}"
2201_1022_7m.png,5152359,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",143,81,"{""name"":""rect"",""x"":3304,""y"":512,""width"":37,""height"":31}","{""bean_1"":{""1_plant"":true}}"
2201_1022_7m.png,5152359,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",143,82,"{""name"":""rect"",""x"":3333,""y"":489,""width"":44,""height"":40}","{""bean_1"":{""1_plant"":true}}"
2201_1022_7m.png,5152359,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",143,83,"{""name"":""rect"",""x"":3231,""y"":502,""width"":32,""height"":49}","{""bean_1"":{""1_plant"":true}}"
2201_1022_7m.png,5152359,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",143,84,"{""name"":""rect"",""x"":3165,""y"":498,""width"":20,""height"":32}","{""bean_1"":{""1_plant"":true}}"
2201_1022_7m.png,5152359,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",143,85,"{""name"":""rect"",""x"":3119,""y"":495,""width"":23,""height"":40}","{""bean_1"":{""1_plant"":true}}"
2201_1022_7m.png,5152359,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",143,86,"{""name"":""rect"",""x"":3076,""y"":497,""width"":44,""height"":31}","{""bean_1"":{""1_plant"":true}}"
2201_1022_7m.png,5152359,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",143,87,"{""name"":""rect"",""x"":3020,""y"":497,""width"":27,""height"":24}","{""bean_1"":{""1_plant"":true}}"
2201_1022_7m.png,5152359,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",143,88,"{""name"":""rect"",""x"":2959,""y"":514,""width"":34,""height"":21}","{""bean_1"":{""1_plant"":true}}"
2201_1022_7m.png,5152359,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",143,89,"{""name"":""rect"",""x"":2907,""y"":494,""width"":16,""height"":36}","{""bean_1"":{""1_plant"":true}}"
2201_1022_7m.png,5152359,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",143,90,"{""name"":""rect"",""x"":2883,""y"":492,""width"":33,""height"":39}","{""bean_1"":{""1_plant"":true}}"
2201_1022_7m.png,5152359,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",143,91,"{""name"":""rect"",""x"":2805,""y"":493,""width"":25,""height"":22}","{""bean_1"":{""1_plant"":true}}"
2201_1022_7m.png,5152359,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",143,92,"{""name"":""rect"",""x"":2778,""y"":484,""width"":25,""height"":30}","{""bean_1"":{""1_plant"":true}}"
2201_1022_7m.png,5152359,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",143,93,"{""name"":""rect"",""x"":2622,""y"":503,""width"":22,""height"":37}","{""bean_1"":{""1_plant"":true}}"
2201_1022_7m.png,5152359,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",143,94,"{""name"":""rect"",""x"":2543,""y"":497,""width"":31,""height"":35}","{""bean_1"":{""1_plant"":true}}"
2201_1022_7m.png,5152359,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",143,95,"{""name"":""rect"",""x"":2506,""y"":492,""width"":20,""height"":28}","{""bean_1"":{""1_plant"":true}}"
2201_1022_7m.png,5152359,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",143,96,"{""name"":""rect"",""x"":2456,""y"":501,""width"":35,""height"":25}","{""bean_1"":{""1_plant"":true}}"
2201_1022_7m.png,5152359,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",143,97,"{""name"":""rect"",""x"":2427,""y"":487,""width"":25,""height"":39}","{""bean_1"":{""1_plant"":true}}"
2201_1022_7m.png,5152359,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",143,98,"{""name"":""rect"",""x"":2359,""y"":492,""width"":41,""height"":40}","{""bean_1"":{""1_plant"":true}}"
2201_1022_7m.png,5152359,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",143,99,"{""name"":""rect"",""x"":2319,""y"":488,""width"":40,""height"":36}","{""bean_1"":{""1_plant"":true}}"
2201_1022_7m.png,5152359,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",143,100,"{""name"":""rect"",""x"":2250,""y"":488,""width"":28,""height"":35}","{""bean_1"":{""1_plant"":true}}"
2201_1022_7m.png,5152359,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",143,101,"{""name"":""rect"",""x"":2216,""y"":490,""width"":34,""height"":41}","{""bean_1"":{""1_plant"":true}}"
2201_1022_7m.png,5152359,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",143,102,"{""name"":""rect"",""x"":2200,""y"":512,""width"":31,""height"":30}","{""bean_1"":{""1_plant"":true}}"
2201_1022_7m.png,5152359,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",143,103,"{""name"":""rect"",""x"":2130,""y"":497,""width"":28,""height"":34}","{""bean_1"":{""1_plant"":true}}"
2201_1022_7m.png,5152359,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",143,104,"{""name"":""rect"",""x"":2108,""y"":497,""width"":28,""height"":44}","{""bean_1"":{""1_plant"":true}}"
2201_1022_7m.png,5152359,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",143,105,"{""name"":""rect"",""x"":2004,""y"":491,""width"":21,""height"":42}","{""bean_1"":{""1_plant"":true}}"
2201_1022_7m.png,5152359,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",143,106,"{""name"":""rect"",""x"":2060,""y"":506,""width"":24,""height"":24}","{""bean_1"":{""1_plant"":true}}"
2201_1022_7m.png,5152359,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",143,107,"{""name"":""rect"",""x"":1933,""y"":503,""width"":56,""height"":45}","{""bean_1"":{""1_plant"":true}}"
2201_1022_7m.png,5152359,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",143,108,"{""name"":""rect"",""x"":1876,""y"":493,""width"":38,""height"":34}","{""bean_1"":{""1_plant"":true}}"
2201_1022_7m.png,5152359,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",143,109,"{""name"":""rect"",""x"":1824,""y"":489,""width"":37,""height"":30}","{""bean_1"":{""1_plant"":true}}"
2201_1022_7m.png,5152359,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",143,110,"{""name"":""rect"",""x"":1784,""y"":488,""width"":33,""height"":42}","{""bean_1"":{""1_plant"":true}}"
2201_1022_7m.png,5152359,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",143,111,"{""name"":""rect"",""x"":1718,""y"":489,""width"":39,""height"":37}","{""bean_1"":{""1_plant"":true}}"
2201_1022_7m.png,5152359,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",143,112,"{""name"":""rect"",""x"":1644,""y"":488,""width"":31,""height"":23}","{""bean_1"":{""1_plant"":true}}"
2201_1022_7m.png,5152359,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",143,113,"{""name"":""rect"",""x"":1558,""y"":482,""width"":40,""height"":45}","{""bean_1"":{""1_plant"":true}}"
2201_1022_7m.png,5152359,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",143,114,"{""name"":""rect"",""x"":1508,""y"":476,""width"":25,""height"":56}","{""bean_1"":{""1_plant"":true}}"
2201_1022_7m.png,5152359,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",143,115,"{""name"":""rect"",""x"":1373,""y"":485,""width"":50,""height"":37}","{""bean_1"":{""1_plant"":true}}"
2201_1022_7m.png,5152359,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",143,116,"{""name"":""rect"",""x"":1293,""y"":467,""width"":42,""height"":58}","{""bean_1"":{""1_plant"":true}}"
2201_1022_7m.png,5152359,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",143,117,"{""name"":""rect"",""x"":1220,""y"":482,""width"":51,""height"":42}","{""bean_1"":{""1_plant"":true}}"
2201_1022_7m.png,5152359,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",143,118,"{""name"":""rect"",""x"":1148,""y"":493,""width"":63,""height"":32}","{""bean_1"":{""1_plant"":true}}"
2201_1022_7m.png,5152359,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",143,119,"{""name"":""rect"",""x"":1093,""y"":487,""width"":48,""height"":31}","{""bean_1"":{""1_plant"":true}}"
2201_1022_7m.png,5152359,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",143,120,"{""name"":""rect"",""x"":1054,""y"":490,""width"":43,""height"":23}","{""bean_1"":{""1_plant"":true}}"
2201_1022_7m.png,5152359,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",143,121,"{""name"":""rect"",""x"":1012,""y"":479,""width"":35,""height"":62}","{""bean_1"":{""1_plant"":true}}"
2201_1022_7m.png,5152359,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",143,122,"{""name"":""rect"",""x"":974,""y"":481,""width"":36,""height"":56}","{""bean_1"":{""1_plant"":true}}"
2201_1022_7m.png,5152359,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",143,123,"{""name"":""rect"",""x"":925,""y"":484,""width"":34,""height"":38}","{""bean_1"":{""1_plant"":true}}"
2201_1022_7m.png,5152359,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",143,124,"{""name"":""rect"",""x"":900,""y"":511,""width"":20,""height"":11}","{""bean_1"":{""1_plant"":true}}"
2201_1022_7m.png,5152359,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",143,125,"{""name"":""rect"",""x"":873,""y"":473,""width"":25,""height"":49}","{""bean_1"":{""1_plant"":true}}"
2201_1022_7m.png,5152359,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",143,126,"{""name"":""rect"",""x"":810,""y"":469,""width"":36,""height"":52}","{""bean_1"":{""1_plant"":true}}"
2201_1022_7m.png,5152359,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",143,127,"{""name"":""rect"",""x"":759,""y"":464,""width"":40,""height"":42}","{""bean_1"":{""1_plant"":true}}"
2201_1022_7m.png,5152359,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",143,128,"{""name"":""rect"",""x"":734,""y"":477,""width"":45,""height"":49}","{""bean_1"":{""1_plant"":true}}"
2201_1022_7m.png,5152359,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",143,129,"{""name"":""rect"",""x"":680,""y"":487,""width"":23,""height"":32}","{""bean_1"":{""1_plant"":true}}"
2201_1022_7m.png,5152359,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",143,130,"{""name"":""rect"",""x"":646,""y"":488,""width"":36,""height"":27}","{""bean_1"":{""1_plant"":true}}"
2201_1022_7m.png,5152359,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",143,131,"{""name"":""rect"",""x"":590,""y"":475,""width"":34,""height"":37}","{""bean_1"":{""1_plant"":true}}"
2201_1022_7m.png,5152359,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",143,132,"{""name"":""rect"",""x"":517,""y"":462,""width"":34,""height"":58}","{""bean_1"":{""1_plant"":true}}"
2201_1022_7m.png,5152359,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",143,133,"{""name"":""rect"",""x"":455,""y"":473,""width"":31,""height"":38}","{""bean_1"":{""1_plant"":true}}"
2201_1022_7m.png,5152359,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",143,134,"{""name"":""rect"",""x"":414,""y"":466,""width"":32,""height"":50}","{""bean_1"":{""1_plant"":true}}"
2201_1022_7m.png,5152359,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",143,135,"{""name"":""rect"",""x"":355,""y"":478,""width"":48,""height"":28}","{""bean_1"":{""1_plant"":true}}"
2201_1022_7m.png,5152359,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",143,136,"{""name"":""rect"",""x"":302,""y"":474,""width"":40,""height"":37}","{""bean_1"":{""1_plant"":true}}"
2201_1022_7m.png,5152359,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",143,137,"{""name"":""rect"",""x"":258,""y"":472,""width"":47,""height"":35}","{""bean_1"":{""1_plant"":true}}"
2201_1022_7m.png,5152359,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",143,138,"{""name"":""rect"",""x"":190,""y"":469,""width"":55,""height"":39}","{""bean_1"":{""1_plant"":true}}"
2201_1022_7m.png,5152359,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",143,139,"{""name"":""rect"",""x"":134,""y"":471,""width"":30,""height"":54}","{""bean_1"":{""1_plant"":true}}"
2201_1022_7m.png,5152359,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",143,140,"{""name"":""rect"",""x"":81,""y"":471,""width"":54,""height"":45}","{""bean_1"":{""1_plant"":true}}"
2201_1022_7m.png,5152359,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",143,141,"{""name"":""rect"",""x"":28,""y"":479,""width"":17,""height"":29}","{""bean_1"":{""1_plant"":true}}"
2201_1022_7m.png,5152359,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",143,142,"{""name"":""rect"",""x"":1,""y"":466,""width"":28,""height"":53}","{""bean_1"":{""1_plant"":true}}"
