image_id,width,height,source,bbox
2202_2028_7m,3894,670,bean,"[125,105,30,30]"
2202_2028_7m,3894,670,bean,"[161,74,21,54]"
2202_2028_7m,3894,670,bean,"[14,105,21,35]"
2202_2028_7m,3894,670,bean,"[73,89,31,27]"
2202_2028_7m,3894,670,bean,"[1514,123,36,31]"
2202_2028_7m,3894,670,bean,"[1475,116,24,36]"
2202_2028_7m,3894,670,bean,"[1603,117,48,42]"
2202_2028_7m,3894,670,bean,"[1679,116,28,61]"
2202_2028_7m,3894,670,bean,"[1630,131,25,40]"
2202_2028_7m,3894,670,bean,"[2780,154,28,32]"
2202_2028_7m,3894,670,bean,"[3221,123,28,55]"
2202_2028_7m,3894,670,bean,"[3284,134,33,40]"
2202_2028_7m,3894,670,bean,"[3771,480,32,41]"
2202_2028_7m,3894,670,bean,"[13,469,25,16]"
2202_2028_7m,3894,670,bean,"[138,454,14,42]"
2202_2028_7m,3894,670,bean,"[610,461,16,43]"
2202_2028_7m,3894,670,bean,"[704,460,28,44]"
2202_2028_7m,3894,670,bean,"[749,442,20,51]"
2202_2028_7m,3894,670,bean,"[359,463,14,24]"
2202_2028_7m,3894,670,bean,"[409,466,17,35]"
2202_2028_7m,3894,670,bean,"[566,461,20,47]"
2202_2028_7m,3894,670,bean,"[523,440,34,49]"
2202_2028_7m,3894,670,bean,"[471,456,14,43]"
2202_2028_7m,3894,670,bean,"[643,464,30,49]"
2202_2028_7m,3894,670,bean,"[1429,467,18,26]"
2202_2028_7m,3894,670,bean,"[1390,470,48,34]"
2202_2028_7m,3894,670,bean,"[1377,479,24,32]"
2202_2028_7m,3894,670,bean,"[1278,474,37,29]"
2202_2028_7m,3894,670,bean,"[1300,450,25,17]"
2202_2028_7m,3894,670,bean,"[1501,470,21,34]"
2202_2028_7m,3894,670,bean,"[1566,462,37,30]"
2202_2028_7m,3894,670,bean,"[1852,463,18,32]"
2202_2028_7m,3894,670,bean,"[3199,476,54,24]"
2202_2028_7m,3894,670,bean,"[3277,491,16,11]"
2202_2028_7m,3894,670,bean,"[3383,487,17,38]"
2202_2028_7m,3894,670,bean,"[3437,459,15,54]"
2202_2028_7m,3894,670,bean,"[3506,471,31,47]"
2202_2028_7m,3894,670,bean,"[3485,479,30,47]"
2202_2028_7m,3894,670,bean,"[815,461,29,47]"
2202_2028_7m,3894,670,bean,"[2995,471,39,29]"
2202_2028_7m,3894,670,bean,"[2981,483,33,41]"
2202_2028_7m,3894,670,bean,"[3479,129,23,31]"
2202_2028_7m,3894,670,bean,"[3494,141,19,22]"
2202_2027_7m,3894,670,bean,"[30,101,44,31]"
2202_2027_7m,3894,670,bean,"[80,111,48,37]"
2202_2027_7m,3894,670,bean,"[129,99,27,55]"
2202_2027_7m,3894,670,bean,"[256,118,16,28]"
2202_2027_7m,3894,670,bean,"[322,90,24,39]"
2202_2027_7m,3894,670,bean,"[350,107,58,30]"
2202_2027_7m,3894,670,bean,"[439,99,19,38]"
2202_2027_7m,3894,670,bean,"[502,101,38,40]"
2202_2027_7m,3894,670,bean,"[544,110,21,46]"
2202_2027_7m,3894,670,bean,"[564,109,33,43]"
2202_2027_7m,3894,670,bean,"[862,125,43,41]"
2202_2027_7m,3894,670,bean,"[914,127,32,43]"
2202_2027_7m,3894,670,bean,"[1008,125,45,38]"
2202_2027_7m,3894,670,bean,"[1054,113,40,42]"
2202_2027_7m,3894,670,bean,"[967,123,38,37]"
2202_2027_7m,3894,670,bean,"[1319,109,24,40]"
2202_2027_7m,3894,670,bean,"[1268,127,32,44]"
2202_2027_7m,3894,670,bean,"[1219,125,35,21]"
2202_2027_7m,3894,670,bean,"[1188,112,32,42]"
2202_2027_7m,3894,670,bean,"[1137,122,31,39]"
2202_2027_7m,3894,670,bean,"[1395,122,50,30]"
2202_2027_7m,3894,670,bean,"[1450,124,34,40]"
2202_2027_7m,3894,670,bean,"[1547,134,29,40]"
2202_2027_7m,3894,670,bean,"[1506,124,27,69]"
2202_2027_7m,3894,670,bean,"[1594,134,52,34]"
2202_2027_7m,3894,670,bean,"[1691,127,33,40]"
2202_2027_7m,3894,670,bean,"[1723,117,35,57]"
2202_2027_7m,3894,670,bean,"[1863,111,27,47]"
2202_2027_7m,3894,670,bean,"[1904,133,43,30]"
2202_2027_7m,3894,670,bean,"[1991,142,15,22]"
2202_2027_7m,3894,670,bean,"[2018,137,30,18]"
2202_2027_7m,3894,670,bean,"[2044,111,19,42]"
2202_2027_7m,3894,670,bean,"[2097,134,27,23]"
2202_2027_7m,3894,670,bean,"[2594,132,29,32]"
2202_2027_7m,3894,670,bean,"[2644,144,49,29]"
2202_2027_7m,3894,670,bean,"[2732,149,25,35]"
2202_2027_7m,3894,670,bean,"[2766,127,24,51]"
2202_2027_7m,3894,670,bean,"[2790,133,20,34]"
2202_2027_7m,3894,670,bean,"[3012,130,35,39]"
2202_2027_7m,3894,670,bean,"[2927,133,22,40]"
2202_2027_7m,3894,670,bean,"[2948,118,24,54]"
2202_2027_7m,3894,670,bean,"[2849,127,47,49]"
2202_2027_7m,3894,670,bean,"[2896,129,33,61]"
2202_2027_7m,3894,670,bean,"[2873,107,31,41]"
2202_2027_7m,3894,670,bean,"[3178,143,28,43]"
2202_2027_7m,3894,670,bean,"[3233,138,36,40]"
2202_2027_7m,3894,670,bean,"[3301,150,24,24]"
2202_2027_7m,3894,670,bean,"[3351,143,28,57]"
2202_2027_7m,3894,670,bean,"[3373,135,29,47]"
2202_2027_7m,3894,670,bean,"[3405,129,24,58]"
2202_2027_7m,3894,670,bean,"[3426,121,37,55]"
2202_2027_7m,3894,670,bean,"[3496,147,30,16]"
2202_2027_7m,3894,670,bean,"[3850,511,24,35]"
2202_2027_7m,3894,670,bean,"[3749,506,43,30]"
2202_2027_7m,3894,670,bean,"[3622,512,53,32]"
2202_2027_7m,3894,670,bean,"[3587,503,35,33]"
2202_2027_7m,3894,670,bean,"[3498,491,27,19]"
2202_2027_7m,3894,670,bean,"[3465,501,15,14]"
2202_2027_7m,3894,670,bean,"[3361,500,40,28]"
2202_2027_7m,3894,670,bean,"[3250,507,25,13]"
2202_2027_7m,3894,670,bean,"[3284,497,27,16]"
2202_2027_7m,3894,670,bean,"[3305,491,21,54]"
2202_2027_7m,3894,670,bean,"[3327,487,31,37]"
2202_2027_7m,3894,670,bean,"[3205,506,33,41]"
2202_2027_7m,3894,670,bean,"[3130,476,28,33]"
2202_2027_7m,3894,670,bean,"[3063,491,52,32]"
2202_2027_7m,3894,670,bean,"[3013,479,30,51]"
2202_2027_7m,3894,670,bean,"[2883,516,27,24]"
2202_2027_7m,3894,670,bean,"[2829,479,34,44]"
2202_2027_7m,3894,670,bean,"[2783,495,24,35]"
2202_2027_7m,3894,670,bean,"[2734,488,24,33]"
2202_2027_7m,3894,670,bean,"[2677,482,22,50]"
2202_2027_7m,3894,670,bean,"[2632,490,32,42]"
2202_2027_7m,3894,670,bean,"[2485,474,22,58]"
2202_2027_7m,3894,670,bean,"[2503,485,27,45]"
2202_2027_7m,3894,670,bean,"[2530,479,24,53]"
2202_2027_7m,3894,670,bean,"[2551,493,33,37]"
2202_2027_7m,3894,670,bean,"[2577,487,45,25]"
2202_2027_7m,3894,670,bean,"[2381,476,24,47]"
2202_2027_7m,3894,670,bean,"[2155,492,45,26]"
2202_2027_7m,3894,670,bean,"[2119,493,27,42]"
2202_2027_7m,3894,670,bean,"[2061,480,35,22]"
2202_2027_7m,3894,670,bean,"[1975,480,39,26]"
2202_2027_7m,3894,670,bean,"[2000,489,28,42]"
2202_2027_7m,3894,670,bean,"[1870,471,25,39]"
2202_2027_7m,3894,670,bean,"[1796,472,33,49]"
2202_2027_7m,3894,670,bean,"[1753,481,38,45]"
2202_2027_7m,3894,670,bean,"[1694,485,63,26]"
2202_2027_7m,3894,670,bean,"[1611,463,30,65]"
